Protein,Prediction,SP(Sec/SPI),OTHER,CS Position
NCU07760T0,SP(Sec/SPI),0.987991,0.012009,CS pos: 20-21. AHG-HV. Pr: 0.6441
NCU07759T0,OTHER,0.000286,0.999714,
NCU11038T0,OTHER,0.008223999999999999,0.991776,
NCU07758T0,OTHER,0.0017989999999999998,0.998201,
NCU07757T0,OTHER,0.00037400000000000004,0.999626,
NCU07756T0,OTHER,0.004291,0.9957090000000001,
NCU07755T0,OTHER,0.002362,0.9976379999999999,
NCU07754T0,OTHER,0.0031079999999999997,0.996892,
NCU07753T0,OTHER,0.002635,0.997365,
NCU07752T0,OTHER,0.025675,0.974325,
NCU07751T0,OTHER,0.013978999999999998,0.9860209999999999,
NCU07750T0,OTHER,0.00037799999999999997,0.9996219999999999,
NCU07749T0,OTHER,0.00048600000000000005,0.9995139999999999,
NCU07748T0,OTHER,0.011756,0.988244,
NCU07747T0,OTHER,0.000692,0.999308,
NCU07746T0,OTHER,0.00038199999999999996,0.999618,
NCU07745T0,OTHER,0.002019,0.9979809999999999,
NCU07744T0,OTHER,0.004912,0.995088,
NCU07743T0,OTHER,0.000753,0.9992469999999999,
NCU07742T0,OTHER,0.000698,0.999302,
NCU07741T0,OTHER,0.002582,0.997418,
NCU07740T0,OTHER,0.000638,0.9993620000000001,
NCU07739T0,OTHER,0.014256,0.9857440000000001,
NCU07738T0,OTHER,0.0005139999999999999,0.9994860000000001,
NCU07737T0,OTHER,0.002385,0.9976149999999999,
NCU07736T0,OTHER,0.00047000000000000004,0.9995299999999999,
NCU09823T0,OTHER,0.005582,0.994418,
NCU09824T1,OTHER,0.00227,0.9977299999999999,
NCU09824T0,OTHER,0.00227,0.9977299999999999,
NCU09825T0,OTHER,0.000429,0.9995709999999999,
NCU09826T0,OTHER,0.001102,0.998898,
NCU09827T0,OTHER,0.000893,0.999107,
NCU09828T0,OTHER,0.003146,0.9968540000000001,
NCU16924T0,OTHER,0.001115,0.998885,
NCU09829T0,OTHER,0.01881,0.98119,
NCU09830T0,OTHER,0.001318,0.998682,
NCU16925T0,OTHER,0.0034659999999999995,0.996534,
NCU09831T0,OTHER,0.000932,0.9990680000000001,
NCU09832T0,OTHER,0.017592,0.982408,
NCU09834T0,OTHER,0.00125,0.99875,
NCU09835T0,OTHER,0.0012619999999999999,0.9987379999999999,
NCU09836T0,OTHER,0.00037799999999999997,0.9996219999999999,
NCU09837T0,OTHER,0.000741,0.999259,
NCU09838T0,OTHER,0.000587,0.9994129999999999,
NCU09839T0,OTHER,0.001212,0.9987879999999999,
NCU08922T0,OTHER,0.002313,0.9976870000000001,
NCU08921T0,OTHER,0.001657,0.998343,
NCU08920T0,OTHER,0.001183,0.998817,
NCU08919T0,OTHER,0.001035,0.998965,
NCU08919T1,OTHER,0.001035,0.998965,
NCU08918T0,OTHER,0.0028079999999999997,0.997192,
NCU08917T0,OTHER,0.000813,0.999187,
NCU16926T0,OTHER,0.003035,0.996965,
NCU08916T0,OTHER,0.165687,0.834313,
NCU08915T0,OTHER,0.000138,0.999862,
NCU16927T0,OTHER,0.0004980000000000001,0.999502,
NCU08912T0,OTHER,0.001295,0.998705,
NCU16928T0,OTHER,0.000874,0.9991260000000001,
NCU16929T0,OTHER,0.0008060000000000001,0.999194,
NCU16930T0,OTHER,0.0013859999999999999,0.9986139999999999,
NCU08909T0,SP(Sec/SPI),0.808325,0.191675,CS pos: 20-21. ASA-AL. Pr: 0.6286
NCU08907T0,OTHER,0.0035590000000000005,0.996441,
NCU11087T0,OTHER,0.000325,0.999675,
NCU08905T0,OTHER,0.0005639999999999999,0.9994360000000001,
NCU08904T0,OTHER,0.002777,0.997223,
NCU08903T0,OTHER,0.001446,0.998554,
NCU08902T0,OTHER,0.024294,0.975706,
NCU11046T1,OTHER,0.41655200000000003,0.583448,
NCU11046T0,OTHER,0.170492,0.829508,
NCU10610T0,OTHER,0.058005999999999995,0.941994,
NCU08901T0,OTHER,0.002116,0.997884,
NCU08900T0,OTHER,0.00125,0.99875,
NCU08899T0,OTHER,0.005601,0.994399,
NCU08898T0,OTHER,0.001351,0.998649,
NCU08897T0,OTHER,0.0055450000000000004,0.994455,
NCU10185T0,OTHER,0.0005679999999999999,0.999432,
NCU10184T0,OTHER,0.0005139999999999999,0.9994860000000001,
NCU08895T0,OTHER,0.025368,0.9746319999999999,
NCU08894T0,OTHER,0.001113,0.9988870000000001,
NCU08893T0,OTHER,0.004079,0.995921,
NCU08892T0,OTHER,0.000489,0.999511,
NCU08891T0,OTHER,0.000472,0.9995280000000001,
NCU11128T0,OTHER,0.05123200000000001,0.9487680000000001,
NCU08889T1,OTHER,0.002728,0.9972719999999999,
NCU08889T0,OTHER,0.0008529999999999999,0.9991469999999999,
NCU08888T0,OTHER,0.000583,0.999417,
NCU08887T0,OTHER,0.003246,0.9967540000000001,
NCU08886T0,OTHER,0.001236,0.998764,
NCU08885T0,OTHER,0.0008560000000000001,0.999144,
NCU08884T0,OTHER,0.001809,0.9981909999999999,
NCU08883T0,OTHER,0.001037,0.9989629999999999,
NCU09698T0,OTHER,0.0011539999999999999,0.9988459999999999,
NCU16936T0,OTHER,0.002193,0.997807,
NCU09696T0,OTHER,0.002164,0.9978360000000001,
NCU09695T0,OTHER,0.000925,0.999075,
NCU09694T0,OTHER,0.001827,0.998173,
NCU09693T0,OTHER,0.000968,0.9990319999999999,
NCU09693T1,OTHER,0.000968,0.9990319999999999,
NCU09692T0,OTHER,0.003505,0.996495,
NCU09690T0,OTHER,0.000817,0.999183,
NCU09691T0,SP(Sec/SPI),0.995244,0.004756,CS pos: 17-18. SSA-TT. Pr: 0.5050
NCU09689T0,OTHER,0.001813,0.998187,
NCU10659T0,OTHER,0.001498,0.998502,
NCU09688T0,OTHER,0.001544,0.9984559999999999,
NCU09687T0,OTHER,0.012277,0.9877229999999999,
NCU09686T0,OTHER,0.0008060000000000001,0.999194,
NCU09685T0,OTHER,0.0149,0.9851,
NCU16939T0,OTHER,0.042815,0.9571850000000001,
NCU16940T0,OTHER,0.0011359999999999999,0.998864,
NCU09683T0,OTHER,0.007876000000000001,0.992124,
NCU09682T0,OTHER,0.001727,0.998273,
NCU09681T0,OTHER,0.001498,0.998502,
NCU09680T0,SP(Sec/SPI),0.9992850000000001,0.000715,CS pos: 18-19. ALA-AP. Pr: 0.7246
NCU16941T0,OTHER,0.000733,0.999267,
NCU09679T0,OTHER,0.000377,0.9996229999999999,
NCU09678T0,OTHER,0.000698,0.999302,
NCU09677T0,OTHER,0.002967,0.997033,
NCU09676T0,OTHER,0.0075120000000000004,0.9924879999999999,
NCU09674T0,OTHER,0.001206,0.9987940000000001,
NCU09673T0,OTHER,0.000956,0.999044,
NCU09672T0,SP(Sec/SPI),0.9918170000000001,0.008183,CS pos: 26-27. AAA-QS. Pr: 0.5724
NCU09671T0,OTHER,0.025347,0.9746530000000001,
NCU09670T0,OTHER,0.007398999999999999,0.9926010000000001,
NCU16942T0,OTHER,0.000593,0.9994069999999999,
NCU09669T0,OTHER,0.002855,0.9971450000000001,
NCU09667T0,OTHER,0.336329,0.663671,
NCU16947T0,OTHER,0.0008119999999999999,0.999188,
NCU04676T0,OTHER,0.026591000000000004,0.973409,
NCU04675T0,SP(Sec/SPI),0.985742,0.014258000000000002,CS pos: 20-21. AAA-AT. Pr: 0.6945
NCU04674T0,SP(Sec/SPI),0.990685,0.009315,CS pos: 27-28. SRA-IN. Pr: 0.3549
NCU04673T0,OTHER,0.0027300000000000002,0.9972700000000001,
NCU16948T0,OTHER,0.000778,0.9992219999999999,
NCU04672T0,OTHER,0.001159,0.998841,
NCU04672T1,OTHER,0.001159,0.998841,
NCU04671T0,OTHER,0.001193,0.998807,
NCU04670T0,OTHER,0.0006309999999999999,0.9993690000000001,
NCU04670T1,OTHER,0.00337,0.9966299999999999,
NCU04669T0,OTHER,0.0019379999999999998,0.9980620000000001,
NCU11309T0,OTHER,0.011987000000000001,0.9880129999999999,
NCU04667T0,OTHER,0.0017649999999999999,0.998235,
NCU10799T0,OTHER,0.038335,0.961665,
NCU04665T0,OTHER,0.000455,0.9995450000000001,
NCU04663T0,OTHER,0.0037329999999999998,0.996267,
NCU04662T0,OTHER,0.000518,0.999482,
NCU04661T0,OTHER,0.0007099999999999999,0.99929,
NCU04658T0,OTHER,0.001052,0.998948,
NCU04657T0,OTHER,0.000633,0.999367,
NCU04656T0,OTHER,0.002073,0.997927,
NCU04655T0,OTHER,0.0017420000000000003,0.998258,
NCU04654T0,OTHER,0.001575,0.998425,
NCU04653T0,OTHER,0.001905,0.9980950000000001,
NCU04652T0,OTHER,0.0007099999999999999,0.99929,
NCU04651T0,OTHER,0.001306,0.9986940000000001,
NCU04650T0,OTHER,0.0009699999999999999,0.99903,
NCU04650T2,OTHER,0.0009699999999999999,0.99903,
NCU04650T1,OTHER,0.0009699999999999999,0.99903,
NCU04649T0,OTHER,0.00043799999999999997,0.9995620000000001,
NCU04648T0,OTHER,0.004177,0.9958229999999999,
NCU04648T1,OTHER,0.004177,0.9958229999999999,
NCU04647T0,OTHER,0.0007700000000000001,0.99923,
NCU04646T0,OTHER,0.0008460000000000001,0.9991540000000001,
NCU04645T0,OTHER,0.0038060000000000004,0.996194,
NCU04644T0,OTHER,0.001141,0.998859,
NCU04643T0,OTHER,0.000307,0.999693,
NCU04642T1,OTHER,0.00043200000000000004,0.999568,
NCU04642T0,OTHER,0.00043200000000000004,0.999568,
NCU04641T0,OTHER,0.003915999999999999,0.996084,
NCU04640T1,OTHER,0.000592,0.999408,
NCU04640T0,OTHER,0.000592,0.999408,
NCU16952T0,OTHER,0.001085,0.998915,
NCU04639T0,OTHER,0.028041000000000003,0.971959,
NCU04638T0,OTHER,0.001291,0.9987090000000001,
NCU04637T0,OTHER,0.000373,0.999627,
NCU04636T0,OTHER,0.000442,0.999558,
NCU04635T0,OTHER,0.001402,0.998598,
NCU04634T0,OTHER,0.001789,0.9982110000000001,
NCU04633T0,OTHER,0.057615,0.942385,
NCU04632T0,OTHER,0.000215,0.999785,
NCU04631T0,OTHER,0.00078,0.9992200000000001,
NCU10591T0,OTHER,0.00198,0.99802,
NCU04630T0,OTHER,0.0005110000000000001,0.999489,
NCU04628T0,OTHER,0.002684,0.997316,
NCU04627T0,OTHER,0.0009599999999999999,0.9990399999999999,
NCU04626T0,OTHER,0.001135,0.998865,
NCU04625T0,OTHER,0.001594,0.9984059999999999,
NCU04624T0,OTHER,0.00093,0.9990700000000001,
NCU04623T0,SP(Sec/SPI),0.5477380000000001,0.452262,CS pos: 27-28. VLG-AS. Pr: 0.4031
NCU04622T0,OTHER,0.019905000000000003,0.980095,
NCU10091T0,OTHER,0.001003,0.9989969999999999,
NCU04621T0,OTHER,0.000553,0.999447,
NCU04620T0,OTHER,0.00029,0.99971,
NCU04619T0,OTHER,0.001385,0.9986149999999999,
NCU04618T0,OTHER,0.00037999999999999997,0.9996200000000001,
NCU04617T1,OTHER,0.001384,0.998616,
NCU04617T0,OTHER,0.001384,0.998616,
NCU10092T0,OTHER,0.001411,0.998589,
NCU11109T0,OTHER,0.001916,0.998084,
NCU04616T0,SP(Sec/SPI),0.8689030000000001,0.131097,CS pos: 20-21. TQA-AP. Pr: 0.8098
NCU04615T0,OTHER,0.023657,0.9763430000000001,
NCU04614T0,OTHER,0.000814,0.999186,
NCU04613T0,OTHER,0.000782,0.999218,
NCU04612T1,OTHER,0.0012289999999999998,0.998771,
NCU04612T0,OTHER,0.0012289999999999998,0.998771,
NCU04611T0,OTHER,7.7e-05,0.999923,
NCU04610T0,OTHER,0.000612,0.9993879999999999,
NCU04609T0,OTHER,0.00043799999999999997,0.9995620000000001,
NCU04608T0,OTHER,0.0012980000000000001,0.9987020000000001,
NCU04607T0,OTHER,0.051308000000000006,0.948692,
NCU04606T1,OTHER,0.0034920000000000003,0.996508,
NCU04606T0,OTHER,0.000297,0.9997030000000001,
NCU04605T0,OTHER,0.012276,0.9877239999999999,
NCU04604T0,OTHER,0.00118,0.99882,
NCU04603T0,SP(Sec/SPI),0.976548,0.023452,CS pos: 17-18. AVA-QP. Pr: 0.6338
NCU04602T1,OTHER,0.0008699999999999999,0.99913,
NCU04602T0,OTHER,0.0008699999999999999,0.99913,
NCU04601T0,SP(Sec/SPI),0.99156,0.008440000000000001,CS pos: 19-20. SNA-AP. Pr: 0.7882
NCU04600T1,OTHER,0.001134,0.998866,
NCU04600T0,OTHER,0.001134,0.998866,
NCU04598T0,OTHER,0.00158,0.9984200000000001,
NCU04597T0,OTHER,0.209615,0.790385,
NCU10618T0,OTHER,0.002079,0.997921,
NCU04596T0,OTHER,0.002907,0.997093,
NCU04595T0,OTHER,0.001452,0.998548,
NCU04594T0,OTHER,0.000198,0.9998020000000001,
NCU04593T0,SP(Sec/SPI),0.9974049999999999,0.002595,CS pos: 19-20. ARA-AV. Pr: 0.9320
NCU04592T0,OTHER,0.007734,0.992266,
NCU04591T0,OTHER,0.006174,0.993826,
NCU04590T0,OTHER,0.000985,0.999015,
NCU04589T0,OTHER,0.003222,0.996778,
NCU04588T0,OTHER,0.004444,0.995556,
NCU10155T0,OTHER,0.003243,0.996757,
NCU10156T0,OTHER,0.000538,0.9994620000000001,
NCU04586T0,OTHER,0.002303,0.997697,
NCU04585T0,OTHER,0.0007480000000000001,0.999252,
NCU04584T0,OTHER,0.0016920000000000001,0.998308,
NCU04583T0,OTHER,0.0007059999999999999,0.999294,
NCU04581T0,OTHER,0.001123,0.998877,
NCU04580T0,OTHER,0.001212,0.9987879999999999,
NCU04579T0,OTHER,0.000659,0.999341,
NCU04578T0,OTHER,0.001674,0.998326,
NCU04577T0,OTHER,0.000769,0.999231,
NCU04576T0,OTHER,0.055036,0.9449639999999999,
NCU04575T0,OTHER,0.000192,0.999808,
NCU04574T0,OTHER,0.00043799999999999997,0.9995620000000001,
NCU04573T0,OTHER,0.0008320000000000001,0.9991680000000001,
NCU04572T0,OTHER,0.015777,0.984223,
NCU16959T0,OTHER,0.0007160000000000001,0.9992840000000001,
NCU16959T1,OTHER,0.0007160000000000001,0.9992840000000001,
NCU04571T0,OTHER,0.001385,0.9986149999999999,
NCU04570T0,OTHER,0.001036,0.998964,
NCU04569T0,OTHER,0.001092,0.998908,
NCU04569T1,OTHER,0.001092,0.998908,
NCU04568T0,OTHER,0.000884,0.999116,
NCU04566T0,OTHER,0.00079,0.99921,
NCU11040T0,OTHER,0.037443000000000004,0.962557,
NCU16960T0,OTHER,0.00425,0.99575,
NCU16961T0,OTHER,0.00040599999999999995,0.9995940000000001,
NCU04563T0,OTHER,0.488742,0.511258,
NCU04561T0,OTHER,0.0011,0.9989,
NCU04560T0,OTHER,0.00196,0.9980399999999999,
NCU04559T0,OTHER,0.001667,0.998333,
NCU03583T0,OTHER,0.001049,0.998951,
NCU03584T0,OTHER,0.000521,0.9994790000000001,
NCU03585T0,OTHER,0.000901,0.999099,
NCU03588T0,OTHER,0.001125,0.998875,
NCU03589T0,OTHER,0.016283000000000002,0.983717,
NCU03590T0,OTHER,0.001463,0.9985370000000001,
NCU03591T0,OTHER,0.003897,0.9961030000000001,
NCU03592T0,OTHER,0.0007019999999999999,0.9992979999999999,
NCU03593T0,OTHER,0.000993,0.999007,
NCU03596T0,OTHER,0.002306,0.9976940000000001,
NCU03597T0,OTHER,0.00038700000000000003,0.999613,
NCU03598T0,OTHER,0.0016510000000000001,0.9983489999999999,
NCU03599T0,OTHER,0.002147,0.9978530000000001,
NCU03600T0,OTHER,0.006340999999999999,0.9936590000000001,
NCU03601T0,OTHER,0.001684,0.998316,
NCU03602T0,SP(Sec/SPI),0.9760209999999999,0.023979,CS pos: 24-25. VHG-QA. Pr: 0.8136
NCU03603T0,OTHER,0.0007030000000000001,0.9992969999999999,
NCU03604T0,OTHER,0.00144,0.99856,
NCU03605T0,OTHER,0.005947999999999999,0.994052,
NCU03606T0,OTHER,0.000782,0.999218,
NCU03607T0,OTHER,0.0030859999999999998,0.996914,
NCU03608T0,OTHER,0.0006580000000000001,0.999342,
NCU03610T0,OTHER,0.0007099999999999999,0.99929,
NCU03611T0,OTHER,0.002014,0.997986,
NCU03613T0,OTHER,0.0043289999999999995,0.9956709999999999,
NCU03614T0,OTHER,0.0021609999999999997,0.9978389999999999,
NCU03616T0,OTHER,0.003668,0.996332,
NCU03617T0,OTHER,0.000579,0.9994209999999999,
NCU03618T0,OTHER,0.001,0.999,
NCU03620T0,OTHER,0.002326,0.997674,
NCU03621T0,OTHER,0.0009220000000000001,0.999078,
NCU03622T0,OTHER,0.000412,0.9995879999999999,
NCU03623T0,OTHER,0.0016190000000000002,0.998381,
NCU03624T0,OTHER,0.007948,0.992052,
NCU03625T0,OTHER,0.001539,0.998461,
NCU03626T0,OTHER,0.002677,0.997323,
NCU03627T0,OTHER,0.0040420000000000005,0.995958,
NCU03628T0,OTHER,0.001004,0.9989959999999999,
NCU03629T0,OTHER,0.000941,0.999059,
NCU03630T0,OTHER,0.000517,0.999483,
NCU03631T0,OTHER,0.005143,0.994857,
NCU03632T0,OTHER,0.00134,0.99866,
NCU03633T0,OTHER,0.000505,0.999495,
NCU03634T0,OTHER,0.003788,0.9962120000000001,
NCU03635T0,OTHER,0.000696,0.9993040000000001,
NCU03636T0,OTHER,0.076684,0.923316,
NCU03636T1,OTHER,0.101674,0.8983260000000001,
NCU03637T0,OTHER,0.001242,0.998758,
NCU03638T0,OTHER,0.001213,0.9987870000000001,
NCU03639T1,SP(Sec/SPI),0.995725,0.004275,CS pos: 17-18. GLA-AP. Pr: 0.7206
NCU03639T0,SP(Sec/SPI),0.995725,0.004275,CS pos: 17-18. GLA-AP. Pr: 0.7206
NCU03640T0,OTHER,0.000429,0.9995709999999999,
NCU03641T1,OTHER,0.001413,0.9985870000000001,
NCU03641T0,SP(Sec/SPI),0.9967010000000001,0.0032990000000000003,CS pos: 23-24. CNA-SP. Pr: 0.9622
NCU03643T0,OTHER,0.001355,0.9986450000000001,
NCU03644T0,OTHER,0.015691,0.984309,
NCU03645T0,OTHER,0.001118,0.9988819999999999,
NCU03646T1,OTHER,0.002565,0.9974350000000001,
NCU03646T0,SP(Sec/SPI),0.9636049999999999,0.036395,CS pos: 20-21. TGA-DP. Pr: 0.8652
NCU03647T0,OTHER,0.0034729999999999995,0.996527,
NCU03648T0,SP(Sec/SPI),0.705105,0.29489499999999996,CS pos: 16-17. AST-LT. Pr: 0.2270
NCU03649T0,OTHER,0.000434,0.999566,
NCU03650T0,OTHER,0.005873,0.9941270000000001,
NCU03651T0,OTHER,0.012916,0.987084,
NCU03651T1,OTHER,0.012916,0.987084,
NCU03652T0,OTHER,0.0008230000000000001,0.9991770000000001,
NCU03653T0,OTHER,0.08932000000000001,0.9106799999999999,
NCU03654T0,OTHER,0.001562,0.9984379999999999,
NCU03657T0,SP(Sec/SPI),0.972,0.028,CS pos: 32-33. AAA-AQ. Pr: 0.4460
NCU03657T1,SP(Sec/SPI),0.972,0.028,CS pos: 32-33. AAA-AQ. Pr: 0.4460
NCU03658T0,OTHER,0.000643,0.9993569999999999,
NCU03659T0,OTHER,0.00040899999999999997,0.999591,
NCU03660T0,OTHER,0.00827,0.9917299999999999,
NCU03661T0,OTHER,0.001953,0.9980469999999999,
NCU03662T0,OTHER,0.000446,0.999554,
NCU03665T0,OTHER,0.000526,0.999474,
NCU03667T0,OTHER,0.005495,0.994505,
NCU03668T0,OTHER,0.000314,0.9996860000000001,
NCU03669T0,OTHER,0.001085,0.998915,
NCU03670T0,OTHER,0.000399,0.9996010000000001,
NCU03673T0,OTHER,0.004587,0.9954129999999999,
NCU03675T0,OTHER,0.002947,0.9970530000000001,
NCU11259T0,OTHER,0.000259,0.999741,
NCU03678T0,OTHER,0.0008939999999999999,0.9991059999999999,
NCU03679T0,OTHER,0.004686999999999999,0.9953129999999999,
NCU03681T0,OTHER,0.000592,0.999408,
NCU03682T0,OTHER,0.00187,0.99813,
NCU03684T0,OTHER,0.0008179999999999999,0.999182,
NCU03684T1,OTHER,0.0008179999999999999,0.999182,
NCU03685T0,OTHER,0.000897,0.9991030000000001,
NCU03685T1,OTHER,0.000897,0.9991030000000001,
NCU03686T1,OTHER,0.005901,0.994099,
NCU03686T0,OTHER,0.005901,0.994099,
NCU03689T0,OTHER,0.0124,0.9876,
NCU03690T0,OTHER,0.001271,0.9987290000000001,
NCU03691T0,OTHER,0.037057,0.962943,
NCU03692T0,OTHER,0.00042,0.9995799999999999,
NCU03693T0,OTHER,0.00042800000000000005,0.9995719999999999,
NCU03694T0,OTHER,0.001334,0.9986659999999999,
NCU03695T0,OTHER,0.00047599999999999997,0.999524,
NCU03696T0,OTHER,0.000659,0.999341,
NCU03697T0,OTHER,0.0005099999999999999,0.99949,
NCU03698T0,OTHER,0.006393,0.993607,
NCU03698T1,OTHER,0.006393,0.993607,
NCU03699T0,OTHER,0.0022,0.9978,
NCU03700T0,OTHER,0.011746,0.9882540000000001,
NCU03701T0,OTHER,0.000745,0.9992549999999999,
NCU03702T0,OTHER,0.041507999999999996,0.958492,
NCU03703T0,OTHER,0.0009140000000000001,0.999086,
NCU03704T0,OTHER,0.000538,0.9994620000000001,
NCU11260T0,OTHER,0.000633,0.999367,
NCU03707T0,OTHER,0.010853,0.9891469999999999,
NCU03708T0,OTHER,0.0008529999999999999,0.9991469999999999,
NCU03709T0,OTHER,0.001085,0.998915,
NCU03710T0,OTHER,0.0023710000000000003,0.9976290000000001,
NCU03711T0,OTHER,0.004107,0.995893,
NCU03712T0,OTHER,0.000661,0.999339,
NCU03713T0,OTHER,0.002262,0.9977379999999999,
NCU03714T0,OTHER,0.006993999999999999,0.9930059999999999,
NCU03715T0,OTHER,0.0013460000000000002,0.998654,
NCU03716T0,OTHER,0.000535,0.9994649999999999,
NCU03717T0,OTHER,0.0015119999999999999,0.9984879999999999,
NCU03718T0,OTHER,0.001626,0.998374,
NCU03719T0,OTHER,0.001451,0.998549,
NCU03721T0,OTHER,0.004098,0.9959020000000001,
NCU03725T1,OTHER,0.0032090000000000005,0.996791,
NCU03725T0,OTHER,0.0032090000000000005,0.996791,
NCU03726T0,OTHER,0.001273,0.998727,
NCU03727T1,OTHER,0.002339,0.997661,
NCU03727T0,OTHER,0.002339,0.997661,
NCU03728T0,OTHER,0.001796,0.9982040000000001,
NCU03730T0,OTHER,0.000788,0.9992120000000001,
NCU03731T0,OTHER,0.0012230000000000001,0.998777,
NCU03732T0,OTHER,0.001017,0.998983,
NCU03733T0,SP(Sec/SPI),0.8168270000000001,0.183173,CS pos: 21-22. SGG-LN. Pr: 0.6524
NCU03735T0,OTHER,0.008512,0.9914879999999999,
NCU03736T0,SP(Sec/SPI),0.70816,0.29184,CS pos: 24-25. LGA-YS. Pr: 0.1907
NCU03737T0,OTHER,0.001691,0.998309,
NCU03738T0,OTHER,0.000625,0.999375,
NCU03739T0,SP(Sec/SPI),0.9679989999999999,0.032001,CS pos: 20-21. AKS-AV. Pr: 0.3092
NCU16966T0,OTHER,0.000325,0.999675,
NCU16966T1,OTHER,0.00128,0.99872,
NCU03740T0,SP(Sec/SPI),0.880234,0.11976600000000001,CS pos: 29-30. SDP-AS. Pr: 0.4623
NCU03741T0,OTHER,0.00041900000000000005,0.9995809999999999,
NCU03742T2,SP(Sec/SPI),0.661892,0.338108,CS pos: 17-18. ILT-VP. Pr: 0.4865
NCU03742T1,SP(Sec/SPI),0.661892,0.338108,CS pos: 17-18. ILT-VP. Pr: 0.4865
NCU03742T0,SP(Sec/SPI),0.68738,0.31262,CS pos: 17-18. VLT-LE. Pr: 0.2467
NCU16967T0,OTHER,0.0007830000000000001,0.999217,
NCU03746T0,OTHER,0.0074010000000000005,0.992599,
NCU03747T0,OTHER,0.000624,0.999376,
NCU03748T0,OTHER,0.042446,0.9575540000000001,
NCU11261T0,OTHER,0.00027,0.9997299999999999,
NCU03749T0,OTHER,0.000588,0.9994120000000001,
NCU03749T4,OTHER,0.000588,0.9994120000000001,
NCU03749T3,OTHER,0.000588,0.9994120000000001,
NCU03749T2,OTHER,0.000588,0.9994120000000001,
NCU03749T1,OTHER,0.000588,0.9994120000000001,
NCU03750T0,OTHER,0.001364,0.9986360000000001,
NCU03751T0,OTHER,0.002627,0.997373,
NCU03752T0,OTHER,0.0019399999999999999,0.9980600000000001,
NCU03753T0,OTHER,0.000992,0.999008,
NCU03754T0,OTHER,0.001159,0.998841,
NCU03755T0,OTHER,0.007272,0.992728,
NCU03756T0,OTHER,0.004251,0.995749,
NCU03757T0,OTHER,0.0018219999999999998,0.9981780000000001,
NCU03758T0,OTHER,0.001188,0.998812,
NCU03759T0,OTHER,0.00351,0.99649,
NCU03760T0,OTHER,0.0024879999999999998,0.9975120000000001,
NCU03761T0,OTHER,0.001491,0.998509,
NCU03762T0,OTHER,0.00059,0.99941,
NCU03763T0,OTHER,0.0025859999999999998,0.9974139999999999,
NCU03764T1,OTHER,0.0005809999999999999,0.9994190000000001,
NCU03764T0,OTHER,0.0005809999999999999,0.9994190000000001,
NCU03765T0,OTHER,0.002184,0.997816,
NCU03766T1,OTHER,0.001736,0.9982639999999999,
NCU03766T0,OTHER,0.001736,0.9982639999999999,
NCU03767T0,SP(Sec/SPI),0.969449,0.030551,CS pos: 17-18. VDA-ST. Pr: 0.6931
NCU03768T1,OTHER,0.00324,0.9967600000000001,
NCU03768T0,OTHER,0.00324,0.9967600000000001,
NCU03768T3,OTHER,0.00324,0.9967600000000001,
NCU03768T2,OTHER,0.00324,0.9967600000000001,
NCU03769T0,OTHER,0.000261,0.9997389999999999,
NCU03770T0,SP(Sec/SPI),0.997714,0.002286,CS pos: 20-21. ATA-IT. Pr: 0.8154
NCU03771T0,OTHER,0.001052,0.998948,
NCU03773T1,OTHER,0.0044280000000000005,0.9955719999999999,
NCU03773T0,OTHER,0.0044280000000000005,0.9955719999999999,
NCU03773T2,OTHER,0.0044280000000000005,0.9955719999999999,
NCU03774T0,OTHER,0.000404,0.9995959999999999,
NCU03775T0,OTHER,0.494095,0.505905,
NCU03776T0,OTHER,0.000393,0.999607,
NCU03777T0,OTHER,0.002273,0.997727,
NCU03778T0,OTHER,0.000169,0.9998309999999999,
NCU03779T0,OTHER,0.00103,0.99897,
NCU03780T0,OTHER,0.0017329999999999997,0.998267,
NCU03781T0,OTHER,0.004232,0.995768,
NCU03782T1,OTHER,0.00042,0.9995799999999999,
NCU03782T0,OTHER,0.000395,0.999605,
NCU03783T0,OTHER,0.000802,0.9991979999999999,
NCU03784T0,OTHER,0.000808,0.999192,
NCU03785T0,OTHER,0.000489,0.999511,
NCU03786T0,OTHER,0.0008029999999999999,0.9991969999999999,
NCU03787T1,OTHER,0.001026,0.998974,
NCU03787T0,OTHER,0.0009,0.9991,
NCU03788T0,OTHER,0.00084,0.99916,
NCU03789T0,OTHER,0.0009109999999999999,0.9990889999999999,
NCU03790T0,OTHER,0.013696999999999999,0.986303,
NCU03791T0,OTHER,0.000737,0.9992629999999999,
NCU03792T0,OTHER,0.000682,0.999318,
NCU03793T0,OTHER,0.0020050000000000003,0.9979950000000001,
NCU03794T0,OTHER,0.028624,0.971376,
NCU03795T0,OTHER,0.000874,0.9991260000000001,
NCU03796T0,OTHER,0.00047699999999999994,0.9995229999999999,
NCU03797T0,OTHER,0.0005690000000000001,0.999431,
NCU03798T0,OTHER,0.006451,0.993549,
NCU03799T0,OTHER,0.0015660000000000001,0.998434,
NCU03800T0,SP(Sec/SPI),0.989733,0.010267,CS pos: 19-20. VAA-TA. Pr: 0.6991
NCU03801T0,OTHER,0.003997,0.9960030000000001,
NCU03802T0,OTHER,0.000736,0.9992639999999999,
NCU03803T0,OTHER,0.0009449999999999999,0.9990549999999999,
NCU03804T1,OTHER,0.000699,0.999301,
NCU03804T0,OTHER,0.000699,0.999301,
